CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U21090UR1995PLC033469,NAINI PAPERS LIMITED,Active,Public,Company limited by Shares,Non-govt company,03-05-95,Uttarakhand,215000000,1500,21090,Manufacture of paper and paper products,"STATION ROAD OPPOSITE RADHEY SHYAM BUILDING KASHIPUR , Unclassified UR 244713",RoC-Uttarakhand,csvivek@nainigroup.com,20200331,20200331
U21090UR2011PTC033439,DELIGHT PACKWELL INDIA PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,10-03-11,Uttarakhand,500000,500000,21090,Manufacture of paper and paper products,"E-13/1 Industrial Area Haridwar , Haridwar Unclassified UR 249403",RoC-Uttarakhand,sign1986@ymail.com,NA,NA
U21090UR2012PTC000393,UK RESOURCES AND RECYCLING PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,04-09-12,Uttarakhand,200000,200000,21090,Manufacture of paper and paper products,"4th K.M. STONE RAM NAGAR ROAD, BEHIND SRF KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,csgirichamber@gmail.com,NA,NA
U21090UR2014PTC001331,JINA PAPER STUDIO PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-12-14,Uttarakhand,500000,500000,21090,Manufacture of paper and paper products,"H. No. - 80, Village : Majrimafi, Post - I.I.P., Dehradun , Dehradun Unclassified UR 248005",RoC-Uttarakhand,meenakshijeena@gmail.com,20160331,20160331
U21090UR2014PTC001334,KESHAV FIBERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-12-14,Uttarakhand,1000000,300000,21090,Manufacture of paper and paper products,"4, Model Colony Rudrapur , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,amitsingla80@yahoo.co.in,20150331,NA
U21091UR1995PLC018528,REAL VALUE YELLOW PAGES (INDIA) LIMITED,Strike Off,Public,Company limited by Shares,Non-govt company,09-08-95,Uttarakhand,500000,45000,21091,Manufacture of paper and paper products,"3, E.C. ROAD,DEHRADUN DEHRADUN UTTRANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U21092UR2021PTC012121,BEERBAL PACKAGING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,25-02-21,Uttarakhand,1000000,850000,21092,Manufacture of paper and paper products,"B.R.S TOWER, 2nd FLOOR, OPP. VANPRASTHA NEAR PEER MAZAR, ARYA NAGAR, JWALAPUR HARIDWAR , Haridwar Unclassified UR 249407",RoC-Uttarakhand,shivconstruction2017@gmail.com,NA,NA
U21093UR1989PTC010665,NAYANA ARTS PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,13-04-89,Uttarakhand,200000,100000,21093,Manufacture of paper and paper products,"16 BARA BAZARNAINITAL NAINITAL UTTARANCHAL , Nainital Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U21093UR1995PTC017978,HIMALAYA PUBLICATIONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,02-05-95,Uttarakhand,5000000,3410000,21093,Manufacture of paper and paper products,"59/4RAJPUR ROAD DEHRADUN UTTARANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U21093UR2006PTC032294,GOLDEN PAPIER MACHE PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-08-06,Uttarakhand,500000,500000,21093,Manufacture of paper and paper products,"NEW LINE RAM NAGAR RAMNAGAR , Unclassified UR 244715",RoC-Uttarakhand,goldenpapierkashipur@rediffmail.com,20200331,20200331
U21093UR2020PTC011400,JSV PACKAGING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,02-09-20,Uttarakhand,100000,100000,21093,Manufacture of paper and paper products,"89, SUMAN NAGAR DEHRADUN DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,satye1980@gmail.com,NA,NA
U21093UR2021PTC012072,SURESH CHAND PAPER INDUSTRIES PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,12-02-21,Uttarakhand,5000000,1900000,21093,Manufacture of paper and paper products,"C/O ANUPMA VERMA W/O SURESHCHAND VERMA 350 29 CIVIL LINES ROORKEE , Haridwar Unclassified UR 247667",RoC-Uttarakhand,scpaperindustries@gmail.com,NA,NA
U21094UR2018PTC008831,SHUKLAMBARA PAPERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-06-18,Uttarakhand,60000000,60000000,21094,Manufacture of paper and paper products,"C/O BHOLA RAM V CHAUDHRI FARM BAZPUR , Udham Singh Nagar Unclassified UR 262401",RoC-Uttarakhand,shuklambarapapers@gmail.com,20200331,20200331
U21094UR2018PTC009103,PATANJALI FLEXIPAK PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-10-18,Uttarakhand,10000000,500000,21094,Manufacture of paper and paper products,"H NO. 90, VIDYA VIHAR COLONY, BHAIRAV MANDIR ROAD, KANKHAL, HARIDWAR , Haridwar Unclassified UR 249408",RoC-Uttarakhand,caanilverma@yahoo.co.in,20200331,20200331
U21094UR2020PTC011498,MAAN GATTA AND PAPER PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-09-20,Uttarakhand,1000000,100000,21094,Manufacture of paper and paper products,"H. NO. 127 GOPIPURA PRATAPPUR KASHIPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,maanpapersukhi@gmail.com,NA,NA
U21095UR2008PTC032592,BHATT EDUCATIONAL SCIENTIFIC ANDTECHNOLOGICAL SERVICES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,31-03-08,Uttarakhand,1000000,432200,21095,Manufacture of paper and paper products,"JOHAR COMPLEX TILAK ROAD RISHIKESH , Unclassified UR 249201",RoC-Uttarakhand,pkbhatt1980@gmail.com,20200331,20200331
U21096UR2018PTC008865,UPCP PAPER CONVERTERS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,29-06-18,Uttarakhand,10000000,5000000,21096,Manufacture of paper and paper products,"Uttaranchal Paper Convertor & Publishers 433-A, Industrial Estate,Patel Nagar DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,anil.upcp@gmail.com,NA,NA
U21096UR2019PTC010279,SHREE SHYAM DISPOSAL PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,01-10-19,Uttarakhand,100000,100000,21096,Manufacture of paper and paper products,"KHASRA NO. 2005, SALEMPUR MAHDOOD NEAR KHAALE FLYOVER, IDGAH ROAD HARIDWAR , Haridwar Unclassified UR 249402",RoC-Uttarakhand,csjmassociates@gmail.com,NA,NA
U21098UR1992PTC014126,EAGLE CARBONS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-02-92,Uttarakhand,500000,3000,21098,Manufacture of paper and paper products,"B-4,INDUSTRIAL AREA, VIKASNAGAR, DEHRADUN UTTRANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U21098UR2007PLC032416,VISHWANATH PAPER & BOARDS LIMITED,Active,Public,Company limited by Shares,Non-govt company,29-05-07,Uttarakhand,60000000,32030000,21098,Manufacture of paper and paper products,"Village Haldua Sahu Tehsil Jaspur Kashipur , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,acct.vpbl@gmail.com,20190331,20190331
U21098UR2007PTC032416,VISHWANATH PAPER & BOARDS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,29-05-07,Uttarakhand,60000000,38429610,21098,Manufacture of paper and paper products,"Village Haldua Sahu Tehsil Jaspur Kashipur , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,acct.vpbl@gmail.com,20200331,20200331
U21098UR2008PTC032568,KATYAYINI TISSUES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-02-08,Uttarakhand,44800000,44762890,21098,Manufacture of paper and paper products,"KHASRA NO. 548/1, VIILAGE - LALPUR P.O. KUNDA TEHSIL - JASPUR JASPUR , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,katyayinitissues@gmail.com,20200331,20200331
U21098UR2009PTC032906,PATANJALI CORRUPACK PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,20-08-09,Uttarakhand,100000,100000,21098,Manufacture of paper and paper products,"7 A, SANDESH NAGAR KANKHAL HARIDWAR , Unclassified UR 249408",RoC-Uttarakhand,patanjalicorrupack@yahoo.com,20200331,20200331
U21098UR2010PTC033085,SHREE OM SAINATH MANUFACTURING PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,04-03-10,Uttarakhand,2500000,100000,21098,Manufacture of paper and paper products,"315, Village Bhamraula, Kichha Road, Near Chandola College, RUDRAPUR , Unclassified UR 263153",RoC-Uttarakhand,welltechpackaging@gmail.com,20160331,20160331
U21098UR2010PTC033116,DHILLON PAPER INDUSTRIES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,05-04-10,Uttarakhand,10000000,100000,21098,Manufacture of paper and paper products,"VILLAGE- MUDIAANI POST - BAZPUR BAZPUR , Udham Singh Nagar Unclassified UR 262401",RoC-Uttarakhand,gargassociates123@yahoo.co.in,NA,NA
U21098UR2010PTC033161,K.S. KAGAZ PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-05-10,Uttarakhand,10000000,451000,21098,Manufacture of paper and paper products,"Khasra No. 94 Village: Danpur, Rudrapur , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,kskagaz@gmail.com,20200331,20200331
U21098UR2010PTC033344,TEERTH PUSHPDANT PAPER CONVERTOR PRIVATE LIMITED,Under Process of Striking off,Private,Company limited by Shares,Non-govt company,14-12-10,Uttarakhand,2500000,2450000,21098,Manufacture of paper and paper products,"MOHALLA SINGHAN ADARSH SALES CORPORATION KASHIPUR , Unclassified UR 244713",RoC-Uttarakhand,casachin_ksp@rediffmail.com,20130331,20130331
U21098UR2011PTC033710,SATYAM SHIVAM PACKAGING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,09-11-11,Uttarakhand,2000000,2000000,21098,Manufacture of paper and paper products,"Bhoorani Adlakha Compound Rudrapur , Unclassified UR 263153",RoC-Uttarakhand,amit.gambhir@rediffmail.com,20190331,20200331
U21098UR2014PTC001080,DEVBHOOMI PULP & PAPER INDUSTRIESPRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-03-14,Uttarakhand,38000000,37160000,21098,Manufacture of paper and paper products,"Khata No. 404, Khasra No., 742, Jwalapur N. H. 58, Behind Reliance Petrol Pump JWALAPUR , Haridwar Unclassified UR 249403",RoC-Uttarakhand,devbhoomipaper.industries@gmail.com,20200331,20200331
U21099UR1986PTC008107,JAI CARBON PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,14-08-86,Uttarakhand,500000,10000,21099,Manufacture of paper and paper products,"17-BRAJPURA ROAD DEHRADUN DEHRADUN , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U21099UR2016PTC007384,COLOR AND BOARD PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,04-11-16,Uttarakhand,2000000,500000,21099,Manufacture of paper and paper products,"191 Min Moradabad Road, Near Dandi Pul Kashipur , Udham Singh Nagar Unclassified UR 244713",RoC-Uttarakhand,pmdeep786@rediffmail.com,20200331,20200331
U21099UR2017PTC008050,RAJDHANE DISPOSABLE PRODUCTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,24-08-17,Uttarakhand,6000000,6000000,21099,Manufacture of paper and paper products,"Khata No. 711, Khasra No. 122/13 Min, Central Hopetown, Selaqui, Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,neeraj_kbps@yahoo.co.in,20200331,20200331
U21099UR2018PTC008479,DARSHEEL ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,21-02-18,Uttarakhand,1000000,200000,21099,Manufacture of paper and paper products,"167, KHANNA NAGAR , JWALAPUR HARIDWAR , Haridwar Unclassified UR 249407",RoC-Uttarakhand,manas.1.nov@gmail.com,20200331,20200331
U21099UR2019PTC009803,PKU PRODUCTS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-05-19,Uttarakhand,1000000,1000000,21099,Manufacture of paper and paper products,"F - 42 INDUSTRIAL AREA, BAHADRABAD HARIDWAR , Haridwar Unclassified UR 249402",RoC-Uttarakhand,pkuproducts@gmail.com,20200331,20200331
U21099UR2019PTC010523,SURYA PRO PACKS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,13-12-19,Uttarakhand,10000000,100000,21099,Manufacture of paper and paper products,"Unit No. Gamma 20, Omaxe Reviera, Pant Nagar, Nainital Highway, RUDRAPUR , Udham Singh Nagar Unclassified UR 263153",RoC-Uttarakhand,nitin.17oct@gmail.com,NA,NA
U21099UR2019PTC010541,PAPERIKA ENTERPRISES PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-12-19,Uttarakhand,100000,100000,21099,Manufacture of paper and paper products,"RAJIV JINDAL, S/O RAJENDER MOOHAN JINDAL 101/1, BALLUPUR, CHAKRATA ROAD DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,hmandco101@gmail.com,NA,NA
U21099UR2020PTC011330,BLISSFAIRY PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-08-20,Uttarakhand,1000000,100000,21099,Manufacture of paper and paper products,"C/O Amita Bisht, 43- Rajpur Road, Neel Kant Complex, Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,blissfairy123@gmail.com,NA,NA
U22100UR2008PTC032608,MONAL PUBLISHING HOUSE PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,28-04-08,Uttarakhand,2500000,100000,22100,"Manufacture:Publishing, printing and reproduction of recorded media","633/634,INDIRA NAGAR COLONY, DEHRADUN , Dehradun Unclassified UR 248006",RoC-Uttarakhand,garhwalpost@hotmail.com,20130331,20130331
U22100UR2011PTC000006,EMAHO CREATION PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,22-11-11,Uttarakhand,100000,100000,22100,"Manufacture:Publishing, printing and reproduction of recorded media","122 RITHA MANDI DEHRADUN , Unclassified UR 248001",RoC-Uttarakhand,manikkatyal@emahomagazine.com,20200331,20200331
U22100UR2011PTC000008,XPRESSIONS PRINT & GRAPHICS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,22-11-11,Uttarakhand,100000,100000,22100,"Manufacture:Publishing, printing and reproduction of recorded media","PRABHAT KUNJ,174 SUBHASH NAGAR, CLEMENT TOWN DEHRADUN , Unclassified UR 248002",RoC-Uttarakhand,pacesanjay@gmail.com,20200331,20200331
U22100UR2011PTC000025,METRO YELLOW PAGES PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-12-11,Uttarakhand,100000,100000,22100,"Manufacture:Publishing, printing and reproduction of recorded media","RUCHIPURA, MAZRA BRAHMANWALA ROAD, DEHRADUN , Unclassified UR 248001",RoC-Uttarakhand,tejpalchauhan20@gmail.com,20130331,20130331
U22100UR2019PTC009839,A2BP MEDIA BROADCASTING PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,27-05-19,Uttarakhand,100000,100000,22100,"Manufacture:Publishing, printing and reproduction of recorded media","KH NO 49KA KAUWALA DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,ashwaniagarwal94@gmail.com,NA,NA
U22100UR2019PTC010330,TRAVEL KING INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-10-19,Uttarakhand,1000000,100000,22100,"Manufacture:Publishing, printing and reproduction of recorded media","SRI KRISHAN PAL DHIMAN S/O SOHAN SINGH DHIMAN NEAR KHEDA TEMPLE VILLAGE TELPUR VIKASNAGAR , Dehradun Unclassified UR 248198",RoC-Uttarakhand,travelkindia@gmail.com,20200331,20200331
U22110UR1994PTC017260,RAJDEEP SECURITY PLACEMENT AND SERVICESPRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,08-12-94,Uttarakhand,200000,100000,22110,"Manufacture:Publishing, printing and reproduction of recorded media","C-102 SECTOR-IIIDEFENCE COLONY DEHRADUN UTTARANCHAL , Unclassified UR 000000",RoC-Uttarakhand,anujeetdandona.co@gmail.com,20140331,20140331
U22110UR1998PTC024068,SANATAN PRODUCTS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,15-12-98,Uttarakhand,1000000,20000,22110,"Manufacture:Publishing, printing and reproduction of recorded media","367GOVINDPURI HARIDWAR UTTARANCHAL , Haridwar Unclassified UR 249401",RoC-Uttarakhand,NA,NA,NA
U22110UR2003PTC027253,SHABDH SANSKRITI PRAKASHAN PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,14-02-03,Uttarakhand,500000,438000,22110,"Manufacture:Publishing, printing and reproduction of recorded media","358, Chukuwala Dehradun Central Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,negilovemanish@gmail.com,20200331,20200331
U22120UR2007PTC032475,BUDHANA MULTI MEDIA PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,24-09-07,Uttarakhand,1000000,0,22120,"Manufacture:Publishing, printing and reproduction of recorded media","5,TEG BAHADUR ROAD LANE - 4 DEHRADUN , Dehradun Unclassified UR 248001",RoC-Uttarakhand,aarsahni@yahoo.com,NA,NA
U22120UR2007PTC032520,NEWS NETWORK OF INDIA PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,03-12-07,Uttarakhand,500000,500000,22120,"Manufacture:Publishing, printing and reproduction of recorded media","House No. 9 IT Park Sahastradhara Road Dehradun , Dehradun Unclassified UR 248001",RoC-Uttarakhand,jainhoneymeerut@gmail.com,20190331,20190331
U22120UR2019PTC009539,FEBNIK PRODUCTIONS PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,19-02-19,Uttarakhand,1000000,100000,22120,"Manufacture:Publishing, printing and reproduction of recorded media","HOUSE NO.544, SOLANIPURAM ROORKEE UTTRAKHAND , Haridwar Unclassified UR 247667",RoC-Uttarakhand,rohanj120296@gmail.com,20200331,20200331
U22121UR1950PTC002304,HERALD PRESS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,09-12-50,Uttarakhand,400000,12000,22121,"Manufacture:Publishing, printing and reproduction of recorded media","THE MALLMASOORI DEHRADUN UTTARANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U22121UR1952PTC002460,UTTAR BHARAT PUBLISHING COMPANY PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,18-09-52,Uttarakhand,20000,4000,22121,"Manufacture:Publishing, printing and reproduction of recorded media","DHINGRA LODGE ARYA NAGARJAWALAPUR HARDWAR. UTTRANCHAL , Haridwar Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U22121UR1984PTC006851,PRACHI PRAKASHAN PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,24-11-84,Uttarakhand,500000,2000,22121,"Manufacture:Publishing, printing and reproduction of recorded media","11,KEWAL VIHAR,SHAHASDHARAROAD DEHRADUN DEHRADUN UTTARANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U22121UR1994PTC016618,DOON YELLOW PAGESÃ\x1a( PRINT) PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,01-07-94,Uttarakhand,500000,60000,22121,"Manufacture:Publishing, printing and reproduction of recorded media","3 EC ROAD,DEHRADUN DEHRADUN UTTRANCHAL , Dehradun Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U22121UR1994PTC016689,AMRIT ADVERTISING AND MARKETING PRIVATELIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,19-07-94,Uttarakhand,100000,2000,22121,"Manufacture:Publishing, printing and reproduction of recorded media","DEGREE COLLEGE MOUR,GOVINDPURIMAIN ROAD HARIDWAR Uttaranchal , Haridwar Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
U22121UR2004PTC028964,A.P.PRINT N PACK PRIVATE LIMITED,Active,Private,Company limited by Shares,Non-govt company,18-08-04,Uttarakhand,5000000,2485760,22121,"Manufacture:Publishing, printing and reproduction of recorded media","PLOT NO. 19, SECTOR - 2, INTEGRATED INDUSTRIAL ESTATE, SIDCUL, RANIPUR HARIDWAR , Unclassified UR 249401",RoC-Uttarakhand,sales@apprintnpack.com,20200331,20200331
U22122UR1998PTC024044,SAHYOG PUBLISHERS PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,07-12-98,Uttarakhand,500000,0,22122,"Manufacture:Publishing, printing and reproduction of recorded media","PRATIBIMB,108-SANJAY COLONYRAMNAGAR CHOWK ROORKEE UTTAR PRADESH , Haridwar Unclassified UR 000000",RoC-Uttarakhand,NA,NA,NA
