CORPORATE_IDENTIFICATION_NUMBER,Company_Name,Company_status,Company_class,Company_Category,Company_sub_category,DATE_OF_REGISTRATION,REGISTERED_STATE,AUTHORIZED_CAP,PAIDUP_CAPITAL,Industrial_Class,PRINCIPAL_BUSINESS_ACTIVITY_AS_PER_CIN,Registered_Office_Address,REGISTRAR_OF_COMPANIES,EMAIL_ADDR,Latest_Year_AR,Latest_Year_BS
U20211NL1983PTC002104,YANHO WOOD PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,18-11-83,Nagaland,1000000,1450,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","LOWER TIRU DIST- MON NAGINIMORA , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1983PTC002115,GREEN VALLEY VENEER PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,06-12-83,Nagaland,1500000,800000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1983PTC002118,PAUNA WOOD INDUSTRIES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,14-12-83,Nagaland,500000,400,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","NAG COTTAGE CIRCULAR ROADDIMAPUR NAGALAND , Kohima Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U20211NL1983PTC002119,YANHO TIMBER INDUSTRIES PVT LTD,Not Available for eFiling,Public,Company limited by Shares,Non-govt company,16-12-83,Nagaland,1000000,0,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","LOWER TIRU, DIST. MON,NAGALAND 786003 , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PLC002168,JAISHREE TIMBERS PVT.LTD.,Active,Public,Company limited by Shares,Non-govt company,04-05-84,Nagaland,4000000,1171000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","VILL ASHIO POST DIMAPUR , Kohima Unclassified NL 797106",RoC-Shillong,NA,NA,NA
U20211NL1984PLC002191,TEPEKE VENEER AND SAW MILL PVT LTD,Active,Public,Company limited by Shares,Non-govt company,29-06-84,Nagaland,1000000,500,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","P O TIZIR DISTIRCT MONNAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002136,EVERGREEN TIMBER INDUSTRIES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,08-02-84,Nagaland,1000000,0,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","JAJANG VILLAGE P O AMGURIHALWATING DT MOKOKCHUNG (NAGALAND) , Mokokchung Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002151,PENSHY SAW AND VENEER MILLS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,02-04-84,Nagaland,1000000,431000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","VILL.VAPNUWAKCHING MOM MAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002167,BLUE HILLS LUMBERERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-05-84,Nagaland,2000000,12500,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","DIMAPUR DIMAPUR NAGALAND , Mon Unclassified NL 797112",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002190,SOLAR TIMBERS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,29-06-84,Nagaland,5000000,5000000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","4th Mile,Kohima Road Dimapur NAGALAND , Unclassified NL 791112",RoC-Shillong,solartimber59@gmail.com,31-03-20,31-03-20
U20211NL1984PTC002203,EMPIRE WOOD CRAFTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,03-08-84,Nagaland,2000000,7500,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","DIMAPUR DIMAPUR NAGALAND , Mon Unclassified NL 798622",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002206,"MON PANEL PRODUCTS PVT.LTD,",Active,Private,Company limited by Shares,Non-govt company,06-08-84,Nagaland,1500000,7600,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","VETERINARY ROAD,PO.DIMAPUR-797112,DIST:KOHIMA Dimapur 797112 , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002207,TIZIT VALLEY FOREST PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,06-08-84,Nagaland,1000000,400000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Tizit Valley Mon NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002217,JAGATI TIMBER INDUSTRIRS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,22-08-84,Nagaland,1000000,770000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002231,TIRUPATI WOOD INDUSTRIES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,20-09-84,Nagaland,500000,2000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",", Mon Unclassified NL",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002232,SHANGNYU FOREST PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,24-09-84,Nagaland,1000000,500,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Tekang Tizit NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002236,TIRU PLYWOOD PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,08-10-84,Nagaland,2000000,700000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Lower Tiru P.O.Naginimora NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1984PTC002259,TIZIT TIMBER INDUSTRIES PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,15-11-84,Nagaland,5000000,903100,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","P.O. Tizit, Dt. Mon. NAGALAND , Unclassified NL 798621",RoC-Shillong,apilltd@vsnl.net,31-03-09,31-03-09
U20211NL1984PTC002264,BAJRANG WOOD WORKS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,29-11-84,Nagaland,400000,400000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","KOHIMA ROADDIMAPUR NAGALAND , Unclassified NL 797112",RoC-Shillong,gs_dimapur@yahoo.com,31-03-13,31-03-13
U20211NL1984PTC002265,CHUMDANG FOREST PRODUCTS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,30-11-84,Nagaland,1000000,474000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIZIT MON NAGALAND , Unclassified NL 000000",RoC-Shillong,chumdangforest1984@gmail.com,31-03-20,31-03-20
U20211NL1984PTC002267,VICTORY VENEERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,18-12-84,Nagaland,2000000,10000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Tizit P.O. Tizit Dist Mon , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1985PTC002298,LAKHIPAHAR FOREST PRODUCTS PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,01-02-85,Nagaland,2000000,802000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","P.O.Tizit, Dt- Mon. Mon. NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1985PTC002300,TRI GREEN VENEER INDUSTRIES PVT LTD,Active,Private,Company limited by Shares,Non-govt company,04-02-85,Nagaland,3000000,1800000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","KHATKHATI ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,sushil.dimapur@gmail.com,31-03-20,31-03-20
U20211NL1985PTC002301,KAL VANEERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,04-02-85,Nagaland,1500000,400,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIRU P O NAGINMORADISTT MON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1985PTC002307,SUPERME VENEERS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,19-02-85,Nagaland,2000000,1000000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1985PTC002320,VIRGIN FOREST PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,20-03-85,Nagaland,2000000,476000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1985PTC002349,N.P.VENNER AND SAW MILLS PVT LTD,Not Available for eFiling,Private,Company limited by Shares,Non-govt company,01-04-85,Nagaland,1000000,0,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",", Mon Unclassified NL",RoC-Shillong,NA,NA,NA
U20211NL1985PTC002350,HILLTOP VENEER AND SAW MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,01-04-85,Nagaland,1000000,10000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","P.O. TIZIT , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1986PTC002504,JALUKIE VALLEY INDUSTRIES PVT LTD,Active,Private,Company limited by Shares,Non-govt company,25-03-86,Nagaland,2500000,790000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","KHER MOHALDIMAPUR NAGALAND , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1988PLC002971,AAKASH WOOD PRODUCTS LIMITED,Active,Public,Company limited by Shares,Non-govt company,03-05-88,Nagaland,20000000,15592000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","JAIN TEMPLE ROAD DIMAPUR , Unclassified NL 000000",RoC-Shillong,aakashply@yahoo.com,31-03-20,31-03-20
U20211NL1988PTC002904,KANUBARI FOREST PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,18-03-88,Nagaland,1500000,6000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","DIMAPUR DIMAPUR NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1989PTC003193,HILLS PLYWOOD UDYOG PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,23-02-89,Nagaland,1000000,3000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","ATUPHUME AREA P O MANGKELEMBADIST MOKOKCHUNG NAGALAND , Mokokchung Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1989PTC003289,MOKOKCHUNG SAW AND VENEERS PVT LTD,Active,Private,Company limited by Shares,Non-govt company,02-06-89,Nagaland,10500000,5500000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","MILAK INDUSTRIAL ESTATETULI NAGALAND , Unclassified NL 000000",RoC-Shillong,RVPL@GMAIL.COM,31-03-20,31-03-20
U20211NL1989PTC003386,LIPHAYAN TIMBER PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,27-12-89,Nagaland,1000000,991000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","LIPHAYANRALAN WOKHA NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20211NL1993PTC003855,KESO TIMBER PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,04-02-93,Nagaland,2000000,3000,20211,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","8 TH MILE KOHIMA ROADCHUMUKEDIMA KOHIMA NAGALAND , Kohima Unclassified NL 797103",RoC-Shillong,NA,NA,NA
U20212NL1983PLC002061,NAGA HILL WOOD PRODUCTS LIMITED,Active,Public,Company limited by Shares,Non-govt company,30-06-83,Nagaland,2000000,700000,20212,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","VILL LOWER TIRUNAGINIMORA MON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20212NL1983PLC002109,HILL TIMBER INDUSTRIES LTD,Active,Public,Company limited by Shares,Non-govt company,24-11-83,Nagaland,1000000,947000,20212,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","UPPER TIRU DIST-MON , Unclassified NL 798621",RoC-Shillong,kharitwal@rediffmail.com,31-03-20,31-03-20
U20212NL1984PTC002158,NANGMA VALLEY FOREST PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,10-04-84,Nagaland,1500000,640000,20212,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Naginimora NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20212NL1984PTC002179,BLUE VALLEY FOREST PRODUCTS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,05-06-84,Nagaland,1000000,300000,20212,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","TIZITMON NAGALAND , Mon Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20221NL1984PLC002180,CLASSIC WOOD PRODUCTS LTD,Strike Off,Public,Company limited by Shares,Non-govt company,05-06-84,Nagaland,1000000,0,20221,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","5TH MILE DIMAPUR-KOHIMARD.NEAR CENTRAL JAIL P.O.DIMAPUR DISTRICT KOHIMA , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20221NL1984PTC002244,HINDUSTHAN VENEER & SAW MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,20-10-84,Nagaland,1500000,800000,20221,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Nagimora Dist. Mon , Mon Unclassified NL 798622",RoC-Shillong,NA,NA,NA
U20290NL2008PTC008253,SOMETHING DIFFERENT RETAIL PRIVATELIMITED,Active,Private,Company limited by Shares,Non-govt company,16-09-08,Nagaland,10000000,4940000,20290,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","Kohima Road Dimapur Dimapur , Unclassified NL 797112",RoC-Shillong,prateek84@gmail.com,31-03-20,31-03-20
U20293NL1952PTC001012,KRISHNA PADA COOMER & CO PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,13-08-52,Nagaland,800000,3000,20293,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","DIMAPUR. DIST. KOHIMA , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20293NL2004PTC007613,NAGA HILLS BAMBOO COMPANY PRIVATE LIMITED,Strike Off,Private,Company limited by Shares,Non-govt company,31-12-04,Nagaland,500000,100000,20293,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","H S ROADTUENSANG NAGALAND , Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20299NL1981PTC001898,SIMLA SAW MILLS PVT LTD,Strike Off,Private,Company limited by Shares,Non-govt company,09-09-81,Nagaland,200000,0,20299,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","C/O SHRI OM PRAKASH VERMA S/O LT. BHURA RAM VERMA , P.O MOU MOU , Kohima Unclassified NL 000000",RoC-Shillong,NA,NA,NA
U20299NL1987PLC002664,RELIABLE PRODUCTS LIMITED,Active,Public,Company limited by Shares,Non-govt company,02-03-87,Nagaland,3000000,500000,20299,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","KHATKHATI ROAD DIMAPUR , Unclassified NL 797112",RoC-Shillong,sethi.sb@gmail.com,31-03-20,31-03-20
